Feature,Feature Influence,Feature Weight
<PERIOD>_san,0.0,0.00816044311599666
<PERIOD>_sanders,0.0,0.0
<PERIOD>_save,0.0,2.710505431213761E-20
<PERIOD>_schroeder,0.0,2.710505431213761E-20
<PERIOD>_scott,0.0,-1.3552527156068805E-20
<PERIOD>_seats,0.0,0.0017102776557394363
<PERIOD>_seattle,0.0,-4.0657581468206416E-20
<PERIOD>_see,0.0,0.02105410821652029
<PERIOD>_sharpe,0.0,-3.3881317890172014E-20
<PERIOD>_shawn,0.0,-1.3552527156068805E-20
<PERIOD>_she,0.0,0.017119634099539316
<PERIOD>_should,0.0,0.009607022105186115
<PERIOD>_simply,0.0,0.0071932673718571845
<PERIOD>_since,0.0,0.009637278428320128
<PERIOD>_sincerely,0.0,-0.0030424237034774107
<PERIOD>_smith,0.0,-6.505213034913027E-19
<PERIOD>_so,0.0,-0.0341504687550167
<PERIOD>_some,0.0,5.20563673870662E-4
<PERIOD>_sometimes,0.0,0.0
<PERIOD>_sorry,0.0,0.007036709573237637
<PERIOD>_speakers,0.0,-1.6263032587282567E-19
<PERIOD>_special,0.0,8.131516293641283E-20
<PERIOD>_spergon,0.0,0.0
<PERIOD>_sportsline.com,0.0,2.6455633884814886E-4
<PERIOD>_st.,0.0,-5.421010862427522E-20
<PERIOD>_staley,0.0,2.710505431213761E-20
<PERIOD>_standard,0.0,0.0
<PERIOD>_start,0.0,0.0024311230891309425
<PERIOD>_stats,0.0,0.0
<PERIOD>_stay,0.0,0.002149688344154154
<PERIOD>_stephen,0.0,-4.0657581468206416E-20
<PERIOD>_steve,0.0,0.0014967696519129973
<PERIOD>_stewart,0.0,2.710505431213761E-20
<PERIOD>_still,0.0,-0.01870482478258904
<PERIOD>_stokes,0.0,2.710505431213761E-20
<PERIOD>_stover,0.0,2.710505431213761E-20
<PERIOD>_subject,0.0,0.0
<PERIOD>_sun\/oss,0.0,1.2197274440461925E-19
<PERIOD>_take,0.0,0.0036985999574384136
<PERIOD>_tampa,0.0,-5.421010862427522E-20
<PERIOD>_taylor,0.0,1.0842021724855044E-19
<PERIOD>_te,0.0,2.710505431213761E-20
<PERIOD>_telephony,0.0,1.2197274440461925E-19
<PERIOD>_tell,0.0,0.0
<PERIOD>_tennessee,0.0,-8.131516293641283E-20
<PERIOD>_terms,0.0,-0.0018712417227471614
<PERIOD>_terrell,0.0,4.0657581468206416E-20
<PERIOD>_terrence,0.0,-2.710505431213761E-20
<PERIOD>_terry,0.0,-4.0657581468206416E-20
<PERIOD>_testaverde,0.0,-2.710505431213761E-20
<PERIOD>_thank,0.0,0.015039518783472837
<PERIOD>_thanks,0.0,0.04059645274531752
<PERIOD>_that,0.0,8.489439698850659E-4
<PERIOD>_the,0.0,-0.0027565496691373545
<PERIOD>_their,0.0,5.421010862427522E-20
<PERIOD>_then,0.0,-0.01773921380493767
<PERIOD>_there,0.0,-0.01896788376245089
<PERIOD>_therefore,0.0,8.506928618993698E-4
<PERIOD>_these,0.0,-0.0031938654739569984
<PERIOD>_they,0.0,0.0037064300600068343
<PERIOD>_think,0.0,-6.776263578034403E-21
<PERIOD>_this,0.0,-0.014673900591614372
<PERIOD>_thomas,0.0,-5.421010862427522E-20
<PERIOD>_thrash,0.0,2.710505431213761E-20
<PERIOD>_tickets,0.0,0.0
<PERIOD>_tim,0.0,-4.0657581468206416E-20
<PERIOD>_to,0.0,0.019527743529086396
<PERIOD>_todd,0.0,-1.3552527156068805E-20
<PERIOD>_tomlinson,0.0,2.710505431213761E-20
<PERIOD>_tony,0.0,8.470329472543003E-22
<PERIOD>_toomer,0.0,2.710505431213761E-20
<PERIOD>_total,0.0,0.0027884387551292255
<PERIOD>_tough,0.0,-4.3368086899420177E-19
<PERIOD>_travel,0.0,0.0017102776557394335
<PERIOD>_travelocity,0.0,0.0
<PERIOD>_travis,0.0,-1.3552527156068805E-20
<PERIOD>_trent,0.0,-1.0164395367051604E-19
<PERIOD>_troy,0.0,-1.4907779871675686E-19
<PERIOD>_try,0.0,0.0027505612350659896
<PERIOD>_two,0.0,0.0031511475812979247
<PERIOD>_ty,0.0,0.0
<PERIOD>_unauthorized,0.0,1.1838626063705176E-4
<PERIOD>_unfortunately,0.0,0.0029438157339229613
<PERIOD>_unify,0.0,1.2197274440461925E-19
<PERIOD>_unless,0.0,6.776263578034403E-21
<PERIOD>_until,0.0,0.0
<PERIOD>_up,0.0,0.0
<PERIOD>_upon,0.0,-0.013084889525859351
<PERIOD>_use,0.0,-1.8973538018496328E-19
<PERIOD>_van,0.0,2.710505431213761E-20
<PERIOD>_vanderjagt,0.0,2.710505431213761E-20
<PERIOD>_very,0.0,0.003750470520393853
<PERIOD>_view,0.0,0.0
<PERIOD>_visit,0.0,1.8973538018496328E-19
<PERIOD>_vlo,0.0,-0.002409008261456647
<PERIOD>_walter,0.0,-1.3552527156068805E-20
<PERIOD>_ward,0.0,2.710505431213761E-20
<PERIOD>_warner,0.0,2.710505431213761E-20
<PERIOD>_warrick,0.0,4.0657581468206416E-20
<PERIOD>_washington,0.0,-2.710505431213761E-20
<PERIOD>_watch,0.0,0.0
<PERIOD>_wayne,0.0,0.0
<PERIOD>_wb\/ws,0.0,0.0
<PERIOD>_we,0.0,0.0268226139974603
<PERIOD>_we?re,0.0,0.0
<PERIOD>_weekly,0.0,0.0
<PERIOD>_weinke,0.0,-3.3881317890172014E-20
<PERIOD>_welcome,0.0,-1.0842021724855044E-19
<PERIOD>_westbrook,0.0,2.710505431213761E-20
<PERIOD>_westin,0.0,0.0
<PERIOD>_what,0.0,0.0046380154953368415
<PERIOD>_whatever,0.0,5.205636738706623E-4
<PERIOD>_wheatley,0.0,0.0
<PERIOD>_when,0.0,0.04064592910098794
<PERIOD>_whether,0.0,8.506928618993689E-4
<PERIOD>_while,0.0,0.007202305361499926
<PERIOD>_who,0.0,7.051213945596681E-4
<PERIOD>_why,0.0,0.002799275117802281
<PERIOD>_wilkins,0.0,2.710505431213761E-20
<PERIOD>_williams,0.0,2.710505431213761E-20
<PERIOD>_with,0.0,0.01654500474748528
<PERIOD>_wr,0.0,2.710505431213761E-20
<PERIOD>_wrs,0.0,0.0
<PERIOD>_xom,0.0,-0.002409008261456647
<PERIOD>_yes,0.0,8.131516293641283E-20
<PERIOD>_yet,0.0,8.5069286189937E-4
<PERIOD>_you,0.0,0.004326163809316885
<PERIOD>_your,0.0,0.013544157737564871
<PLUSSIGN>,0.0,0.0010367464216491423
<PLUSSIGN>_'',0.0,-1.3552527156068805E-20
"<PLUSSIGN>_10,000",0.0,0.0
"<PLUSSIGN>_12,500",0.0,0.0
<PLUSSIGN>_<DOLLAR>,0.0,2.710505431213761E-20
<PLUSSIGN>_and,0.0,1.3552527156068805E-20
<PLUSSIGN>_between,0.0,1.3552527156068805E-20
<PLUSSIGN>_book,0.0,1.3552527156068805E-20
<PLUSSIGN>_for,0.0,1.3552527156068805E-20
<PLUSSIGN>_from,0.0,1.3552527156068805E-20
<PLUSSIGN>_night,0.0,1.3552527156068805E-20
<PLUSSIGN>_now,0.0,1.3552527156068805E-20
<PLUSSIGN>_per,0.0,1.3552527156068805E-20
<PLUSSIGN>_rates,0.0,1.3552527156068805E-20
<PLUSSIGN>_save,0.0,1.3552527156068805E-20
<PLUSSIGN>_stays,0.0,1.3552527156068805E-20
<PLUSSIGN>_today,0.0,1.3552527156068805E-20
<QUESTIONMARK>,0.0,-0.0687322147737241
<QUESTIONMARK>_'',0.0,-0.014502537364411823
<QUESTIONMARK>_-----,0.0,0.005763140214416551
<QUESTIONMARK>_2001,0.0,-0.0063113184085284765
<QUESTIONMARK>_</font>,0.0,4.0657581468206416E-20
<QUESTIONMARK>_<CLOSEPAREN>,0.0,-0.015010767372516998
<QUESTIONMARK>_<DASH>,0.0,0.005232107452684018
<QUESTIONMARK>_<PERIOD>,0.0,0.0020231784574415977
<QUESTIONMARK>_<QUESTIONMARK>,0.0,5.9219956411990136E-5
<QUESTIONMARK>_<RIGHTANGLE>,0.0,-6.334427207977763E-4
<QUESTIONMARK>_<br>,0.0,0.0
<QUESTIONMARK>_EOL,0.0,0.02256277580808579
<QUESTIONMARK>_\*,0.0,0.004001840443197305
<QUESTIONMARK>_a,0.0,0.0027884387551292255
<QUESTIONMARK>_by,0.0,5.205636738706611E-4
<QUESTIONMARK>_check,0.0,-1.6263032587282567E-19
<QUESTIONMARK>_for,0.0,0.0010502108634695114
<QUESTIONMARK>_four,0.0,7.02152409671127E-4
<QUESTIONMARK>_from,0.0,2.710505431213761E-20
<QUESTIONMARK>_gm,0.0,2.6593471605757977E-4
<QUESTIONMARK>_go,0.0,-7.32306601262332E-4
<QUESTIONMARK>_he,0.0,0.0
<QUESTIONMARK>_head,0.0,2.710505431213761E-20
<QUESTIONMARK>_how,0.0,-6.776263578034403E-20
<QUESTIONMARK>_i,0.0,-0.006110201800476093
<QUESTIONMARK>_if,0.0,0.005686322185367407
<QUESTIONMARK>_in,0.0,-1.6263032587282567E-19
<QUESTIONMARK>_it,0.0,0.012063674756911906
<QUESTIONMARK>_just,0.0,-2.710505431213761E-20
<QUESTIONMARK>_kenneth,0.0,0.008954726864447904
<QUESTIONMARK>_let,0.0,0.009482852928149352
<QUESTIONMARK>_look,0.0,-1.3552527156068805E-20
<QUESTIONMARK>_not,0.0,0.017525160417689346
<QUESTIONMARK>_our,0.0,0.003151147581297925
<QUESTIONMARK>_password,0.0,0.0
<QUESTIONMARK>_please,0.0,-0.0626319515844611
<QUESTIONMARK>_script,0.0,6.776263578034403E-21
<QUESTIONMARK>_thanks,0.0,-0.10083204675667994
<QUESTIONMARK>_the,0.0,-5.421010862427522E-20
<QUESTIONMARK>_there,0.0,0.027234075875275352
<QUESTIONMARK>_this,0.0,-6.776263578034403E-21
<QUESTIONMARK>_to,0.0,8.5069286189937E-4
<QUESTIONMARK>_visit,0.0,2.710505431213761E-20
<QUESTIONMARK>_we,0.0,0.0027992751178022852
<QUESTIONMARK>_well,0.0,2.911086066392399E-5
<QUESTIONMARK>_what,0.0,0.001488548642534026
<QUESTIONMARK>_why,0.0,0.002767226211779792
<QUESTIONMARK>_you,0.0,0.0012786775692457699
<RIGHTANGLE>,0.0,0.027524965391024052
<RIGHTANGLE>_+3.07,0.0,-0.002409008261456647
<RIGHTANGLE>_+3.36,0.0,-0.002409008261456647
<RIGHTANGLE>_+3.78,0.0,-0.002409008261456647
<RIGHTANGLE>_-----,0.0,-0.0034832143395908074
<RIGHTANGLE>_0,0.0,1.3552527156068805E-20
<RIGHTANGLE>_0.0,0.0,1.3552527156068805E-20
<RIGHTANGLE>_1.0,0.0,-1.3976043629695956E-20
<RIGHTANGLE>_100,0.0,1.240022685635652E-4
<RIGHTANGLE>_11.0,0.0,6.776263578034403E-21
<RIGHTANGLE>_12.0,0.0,1.3552527156068805E-20
<RIGHTANGLE>_13.0,0.0,0.0
<RIGHTANGLE>_14.0,0.0,1.3552527156068805E-20
<RIGHTANGLE>_15.0,0.0,-1.3976043629695956E-20
<RIGHTANGLE>_18.0,0.0,1.3552527156068805E-20
<RIGHTANGLE>_19.0,0.0,-3.3881317890172014E-21
<RIGHTANGLE>_2.0,0.0,1.3552527156068805E-20
<RIGHTANGLE>_24,0.0,-0.002409008261456647
<RIGHTANGLE>_25,0.0,1.240022685635652E-4
<RIGHTANGLE>_3.0,0.0,-2.710505431213761E-20
<RIGHTANGLE>_4.0,0.0,1.3129010682441655E-20
<RIGHTANGLE>_5,0.0,0.0
<RIGHTANGLE>_5.0,0.0,-2.710505431213761E-20
<RIGHTANGLE>_6.0,0.0,1.3552527156068805E-20
<RIGHTANGLE>_7.0,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_70,0.0,-0.002409008261456647
<RIGHTANGLE>_8.0,0.0,1.3552527156068805E-20
<RIGHTANGLE>_9.0,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_<!--ÊbleacherÊbanterÊtitleÊgoesÊhereÊ-->,0.0,1.3552527156068805E-20
<RIGHTANGLE>_<!--ÊfirstÊtipÊtitleÊgoesÊhereÊ-->,0.0,1.3552527156068805E-20
<RIGHTANGLE>_<!--ÊsecondÊtipÊtitleÊgoesÊhereÊ-->,0.0,1.3552527156068805E-20
<RIGHTANGLE>_</a>,0.0,1.0433226850010014E-4
<RIGHTANGLE>_</font>,0.0,0.0034587325617553635
<RIGHTANGLE>_</head>,0.0,-4.0657581468206416E-20
<RIGHTANGLE>_</map>,0.0,4.743384504624082E-20
<RIGHTANGLE>_</noscript>,0.0,4.743384504624082E-20
<RIGHTANGLE>_</p>,0.0,0.0034587325617553635
<RIGHTANGLE>_</script>,0.0,0.0
<RIGHTANGLE>_</td>,0.0,1.8973538018496328E-19
<RIGHTANGLE>_<<,0.0,-0.00419712628293664
<RIGHTANGLE>_<COMMA>,0.0,-0.00953971895750839
<RIGHTANGLE>_<DASH>,0.0,0.0062483228259530964
<RIGHTANGLE>_<DOLLAR>,0.0,0.007411928146534681
<RIGHTANGLE>_<EXCLAMATIONMARK>,0.0,0.0
<RIGHTANGLE>_<LEFTANGLE,0.0,0.0015930833084225491
<RIGHTANGLE>_<PERIOD>,0.0,-0.009904072856811252
<RIGHTANGLE>_<QUESTIONMARK>,0.0,-0.005923339888602912
<RIGHTANGLE>_<RIGHTANGLE>,0.0,0.009462626310201318
<RIGHTANGLE>_<SINGLEQUOTE>,0.0,4.743384504624082E-20
<RIGHTANGLE>_<b>,0.0,3.426920489928847E-4
<RIGHTANGLE>_<baseÊhref="http://football222.fantasy.sportsline.com/mp/">,0.0,1.3552527156068805E-20
<RIGHTANGLE>_<baseÊhref="http://football299.fantasy.sportsline.com/mp/">,0.0,0.0
<RIGHTANGLE>_<br>,0.0,3.426920489928849E-4
<RIGHTANGLE>_<center>,0.0,4.743384504624082E-20
<RIGHTANGLE>_<fontÊcolor="#ffffff">,0.0,1.3552527156068805E-20
"<RIGHTANGLE>_<fontÊface=""arial,Êhelvetica"">",0.0,4.743384504624082E-20
<RIGHTANGLE>_<hr>,0.0,4.743384504624082E-20
<RIGHTANGLE>_<html>,0.0,3.3881317890172014E-20
<RIGHTANGLE>_<i>,0.0,2.710505431213761E-20
<RIGHTANGLE>_<imgÊsrc="http://images.commissioner.com/images/ads/ereports/sponsorbar15.gif"Êusemap="#menu.map"Êwidth="417"Êheight="25"Êborder="0"Êalt="sponsorshipÊbar">,0.0,0.0
<RIGHTANGLE>_<imgÊsrc="http://images.commissioner.com/images/ads/ereports/sponsorbar16.gif"Êusemap="#menu.map"Êwidth="417"Êheight="25"Êborder="0"Êalt="sponsorshipÊbar">,0.0,1.3552527156068805E-20
<RIGHTANGLE>_<imgÊsrc="http://images.commissioner.com/images/ads/ereports/sponsorbar6.gif"Êusemap="#menu.map"Êwidth="665"Êheight="25"Êborder="0"Êalt="sponsorshipÊbar">,0.0,0.0
<RIGHTANGLE>_<p>,0.0,8.131516293641283E-20
<RIGHTANGLE>_<tableÊwidth="600"Êborder="0"Êcellspacing="0"Êcellpadding="0">,0.0,1.3552527156068805E-20
<RIGHTANGLE>_<tbody>,0.0,2.710505431213761E-20
<RIGHTANGLE>_<tr>,0.0,8.673617379884035E-19
<RIGHTANGLE>_<trÊbgcolor="#e0e6df">,0.0,4.743384504624082E-20
<RIGHTANGLE>_EOL,0.0,0.034246991987589626
<RIGHTANGLE>_\*,0.0,0.006372325094516648
<RIGHTANGLE>_``,0.0,0.008624712098291971
<RIGHTANGLE>_a,0.0,0.00635308749628688
<RIGHTANGLE>_absolute,0.0,-0.002409008261456647
<RIGHTANGLE>_according,0.0,-6.776263578034403E-21
<RIGHTANGLE>_active,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_ahc,0.0,-0.002409008261456647
<RIGHTANGLE>_alberta,0.0,-0.002409008261456647
<RIGHTANGLE>_alexander,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_anadarko,0.0,-0.002409008261456647
<RIGHTANGLE>_and,0.0,0.013069842918355728
<RIGHTANGLE>_anderson,0.0,-0.002409008261456647
<RIGHTANGLE>_anything,0.0,-0.002409008261456647
<RIGHTANGLE>_apache,0.0,-0.002409008261456647
<RIGHTANGLE>_ari,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_ash,0.0,-2.21257532625493E-4
<RIGHTANGLE>_attached,0.0,-0.002409008261456647
<RIGHTANGLE>_attractiveness,0.0,-2.21257532625493E-4
<RIGHTANGLE>_banks,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_barrett,0.0,-0.002409008261456647
<RIGHTANGLE>_bettis,0.0,1.3552527156068805E-20
<RIGHTANGLE>_boston,0.0,1.3552527156068805E-20
<RIGHTANGLE>_bouman,0.0,1.3552527156068805E-20
<RIGHTANGLE>_brand,0.0,1.240022685635652E-4
<RIGHTANGLE>_breakdown,0.0,0.0
<RIGHTANGLE>_brookins,0.0,5.421010862427522E-20
<RIGHTANGLE>_buf,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_bye,0.0,-6.776263578034403E-21
<RIGHTANGLE>_canadians,0.0,-0.002409008261456647
<RIGHTANGLE>_car,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_cc,0.0,-0.009782668242860292
<RIGHTANGLE>_chi,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_click,0.0,0.007551452722278052
<RIGHTANGLE>_coastal,0.0,-0.002409008261456647
<RIGHTANGLE>_company,0.0,-0.0024090082614566495
<RIGHTANGLE>_consider,0.0,0.0
<RIGHTANGLE>_could,0.0,-0.002409008261456648
<RIGHTANGLE>_cruise,0.0,-6.776263578034403E-20
<RIGHTANGLE>_davis,0.0,2.0328790734103208E-20
<RIGHTANGLE>_dear,0.0,1.240022685635653E-4
<RIGHTANGLE>_den,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_did,0.0,-0.002409008261456647
<RIGHTANGLE>_do,0.0,-0.001074206078134177
<RIGHTANGLE>_domestics,0.0,-0.002409008261456647
<RIGHTANGLE>_dt,0.0,4.743384504624082E-20
<RIGHTANGLE>_dunn,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_each,0.0,-2.21257532625493E-4
<RIGHTANGLE>_emanuel,0.0,0.0
<RIGHTANGLE>_eog,0.0,-0.002409008261456647
<RIGHTANGLE>_expected,0.0,-0.0019121202900435458
<RIGHTANGLE>_favre,0.0,0.0
<RIGHTANGLE>_fiedler,0.0,0.0
<RIGHTANGLE>_figures,0.0,-0.002409008261456647
<RIGHTANGLE>_find,0.0,0.0
<RIGHTANGLE>_for,0.0,0.014772838209321277
<RIGHTANGLE>_from,0.0,-0.0034832143395908126
<RIGHTANGLE>_gadsden,0.0,5.421010862427522E-20
<RIGHTANGLE>_gannon,0.0,0.0
<RIGHTANGLE>_gardner,0.0,-2.710505431213761E-20
<RIGHTANGLE>_george,0.0,0.0
<RIGHTANGLE>_get,0.0,-0.0057548389415958984
<RIGHTANGLE>_gonzalez,0.0,0.0
<RIGHTANGLE>_graham,0.0,0.0
<RIGHTANGLE>_gramatica,0.0,1.3552527156068805E-20
<RIGHTANGLE>_green,0.0,1.3552527156068805E-20
<RIGHTANGLE>_gridguru@commissioner.com,0.0,1.3552527156068805E-20
<RIGHTANGLE>_gridiron,0.0,1.3552527156068805E-20
<RIGHTANGLE>_group,0.0,-0.002409008261456647
<RIGHTANGLE>_hamstring,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_has,0.0,-2.710505431213761E-20
<RIGHTANGLE>_hasselbeck,0.0,0.0
<RIGHTANGLE>_have,0.0,-0.001912120290043545
<RIGHTANGLE>_hayes,0.0,-4.0657581468206416E-20
<RIGHTANGLE>_he,0.0,-2.21257532625493E-4
<RIGHTANGLE>_here,0.0,1.8973538018496328E-19
<RIGHTANGLE>_horn,0.0,5.421010862427522E-20
<RIGHTANGLE>_hot,0.0,5.421010862427522E-20
<RIGHTANGLE>_http:\/\/fantasy.sportsline.com,0.0,4.743384504624082E-20
<RIGHTANGLE>_i,0.0,-8.547002534232739E-4
<RIGHTANGLE>_if,0.0,0.00141322758522647
<RIGHTANGLE>_in,0.0,0.0013869064687681938
<RIGHTANGLE>_internationals,0.0,-0.002409008261456647
<RIGHTANGLE>_it,0.0,0.0012786775692457722
<RIGHTANGLE>_jackson,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_john,0.0,-0.004321128551500178
<RIGHTANGLE>_johnson,0.0,0.0
<RIGHTANGLE>_k,0.0,4.743384504624082E-20
<RIGHTANGLE>_last,0.0,-0.0024090082614566495
<RIGHTANGLE>_latest,0.0,4.743384504624082E-20
<RIGHTANGLE>_least,0.0,-2.2125753262549393E-4
<RIGHTANGLE>_m,0.0,-0.0021333778226690367
<RIGHTANGLE>_make,0.0,1.2400226856356552E-4
<RIGHTANGLE>_martin,0.0,-8.809142651444724E-20
<RIGHTANGLE>_martin.cuilla@enron.com,0.0,-0.0019121202900435476
<RIGHTANGLE>_mcnair,0.0,-6.776263578034403E-21
<RIGHTANGLE>_mia,0.0,-6.776263578034403E-21
<RIGHTANGLE>_michael,0.0,-0.004321128551500179
<RIGHTANGLE>_minnis,0.0,1.3552527156068805E-20
<RIGHTANGLE>_mitchell,0.0,-0.002409008261456647
<RIGHTANGLE>_more,0.0,0.0
<RIGHTANGLE>_moss,0.0,-2.710505431213761E-20
<RIGHTANGLE>_most,0.0,-2.21257532625493E-4
<RIGHTANGLE>_mr.,0.0,-0.004321128551500179
<RIGHTANGLE>_muhammad,0.0,4.0657581468206416E-20
<RIGHTANGLE>_ne,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_new,0.0,9.43177261592985E-4
<RIGHTANGLE>_no,0.0,5.421010862427522E-19
<RIGHTANGLE>_oak,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_of,0.0,0.001895334248529637
<RIGHTANGLE>_on,0.0,-0.009674439343337829
<RIGHTANGLE>_over,0.0,-6.334427207977772E-4
<RIGHTANGLE>_oxy,0.0,-0.002409008261456647
<RIGHTANGLE>_p,0.0,-0.002409008261456647
<RIGHTANGLE>_pathon,0.0,1.3552527156068805E-20
<RIGHTANGLE>_placed,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_pmguid,0.0,1.240022685635652E-4
<RIGHTANGLE>_qb,0.0,4.743384504624082E-20
<RIGHTANGLE>_rb,0.0,4.743384504624082E-20
<RIGHTANGLE>_recently,0.0,-0.0011303306922108673
<RIGHTANGLE>_refiners,0.0,-0.002409008261456647
<RIGHTANGLE>_relative,0.0,-0.004321128551500179
<RIGHTANGLE>_remove@commissioner.com,0.0,1.3552527156068805E-20
<RIGHTANGLE>_reserve,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_richardson,0.0,0.0
<RIGHTANGLE>_sanders,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_save,0.0,0.0
<RIGHTANGLE>_schroeder,0.0,-2.710505431213761E-20
<RIGHTANGLE>_search,0.0,0.008160443115996658
<RIGHTANGLE>_see,0.0,0.007520157046057122
<RIGHTANGLE>_sent,0.0,-0.0027135060242363556
<RIGHTANGLE>_sf,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_showed,0.0,-0.002409008261456647
<RIGHTANGLE>_signed,0.0,-6.776263578034403E-21
<RIGHTANGLE>_smith,0.0,4.743384504624082E-20
<RIGHTANGLE>_stewart,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_strongest,0.0,-0.002409008261456647
<RIGHTANGLE>_subject,0.0,-0.01302293329709919
<RIGHTANGLE>_sun,0.0,-2.21257532625493E-4
<RIGHTANGLE>_talisman,0.0,-0.002409008261456648
<RIGHTANGLE>_tb,0.0,-1.1858461261560205E-20
<RIGHTANGLE>_te,0.0,1.3552527156068805E-20
<RIGHTANGLE>_thanks,0.0,-0.004321128551500179
<RIGHTANGLE>_the,0.0,0.009377506940248649
<RIGHTANGLE>_there,0.0,1.6263032587282567E-19
<RIGHTANGLE>_this,0.0,-0.0021358319895033936
<RIGHTANGLE>_thrash,0.0,2.710505431213761E-20
<RIGHTANGLE>_tip,0.0,1.3552527156068805E-20
<RIGHTANGLE>_to,0.0,0.0016092685167711277
<RIGHTANGLE>_tos,0.0,-0.002409008261456647
<RIGHTANGLE>_total,0.0,0.0054998078564911235
<RIGHTANGLE>_tvs,0.0,1.240022685635652E-4
<RIGHTANGLE>_ucl,0.0,-0.002409008261456647
<RIGHTANGLE>_uds,0.0,-2.21257532625493E-4
<RIGHTANGLE>_un,0.0,-2.21257532625493E-4
<RIGHTANGLE>_updated,0.0,4.743384504624082E-20
<RIGHTANGLE>_view,0.0,0.0
<RIGHTANGLE>_vlo,0.0,-0.002409008261456647
<RIGHTANGLE>_walls,0.0,1.3552527156068805E-20
<RIGHTANGLE>_ward,0.0,0.0
<RIGHTANGLE>_warner,0.0,0.0
<RIGHTANGLE>_wayne,0.0,1.3129010682441655E-20
<RIGHTANGLE>_we,0.0,0.0034587325617553653
<RIGHTANGLE>_weather,0.0,-0.008504873443548796
<RIGHTANGLE>_week,0.0,-0.004321128551500179
<RIGHTANGLE>_westbrook,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_wheatley,0.0,-1.3552527156068805E-20
<RIGHTANGLE>_wilkins,0.0,-6.776263578034403E-21
<RIGHTANGLE>_with,0.0,-0.0019121202900435467
<RIGHTANGLE>_wr,0.0,4.743384504624082E-20
<RIGHTANGLE>_www.thevegasstripsportsbook.com,0.0,1.240022685635652E-4
<RIGHTANGLE>_xom,0.0,-0.002409008261456647
<RIGHTANGLE>_you,0.0,-2.9075067180489307E-4
<SEMICOLON>,0.0,0.014828340434387917
<SEMICOLON>_2001,0.0,0.0
<SEMICOLON>_</script>,0.0,4.743384504624082E-20
<SEMICOLON>_<CLOSECURLY>,0.0,2.0328790734103208E-20
<SEMICOLON>_<DOLLAR>,0.0,-0.003425477436904908
<SEMICOLON>_a,0.0,5.205636738706615E-4
<SEMICOLON>_and,0.0,-3.9661483004690414E-4
<SEMICOLON>_charset,0.0,4.974559762679736E-6
<SEMICOLON>_cuilla,0.0,-0.005672207232241209
<SEMICOLON>_day,0.0,9.003769681199723E-4
<SEMICOLON>_from,0.0,0.0
<SEMICOLON>_i,0.0,0.009969339486111988
<SEMICOLON>_los,0.0,-1.3552527156068805E-20
<SEMICOLON>_or,0.0,-5.421010862427522E-20
<SEMICOLON>_return,0.0,4.9745597626797085E-6
<SEMICOLON>_t,0.0,6.652424246532746E-4
<SEMICOLON>_the,0.0,-0.015526107312634489
<SEMICOLON>_tips,0.0,1.3552527156068805E-20
<SEMICOLON>_var,0.0,4.743384504624082E-20
<SINGLEQUOTE>,0.0,0.06767719986313642
<SINGLEQUOTE>_<CLOSEPAREN>,0.0,-3.3881317890172014E-20
<SINGLEQUOTE>_<LEFTANGLE,0.0,4.743384504624082E-20
<SINGLEQUOTE>_<PERIOD>,0.0,0.047036793476395417
<SINGLEQUOTE>_<SEMICOLON>,0.0,0.00845619474655495
<SINGLEQUOTE>_``,0.0,0.0011574302690496251
<SINGLEQUOTE>_a,0.0,-2.21257532625493E-4
<SINGLEQUOTE>_day,0.0,0.0
<SINGLEQUOTE>_dominic,0.0,0.0
<SINGLEQUOTE>_e,0.0,0.0018475033762584158
<SINGLEQUOTE>_emmitt,0.0,6.776263578034403E-21
<SINGLEQUOTE>_featured,0.0,0.0
<SINGLEQUOTE>_in,0.0,1.2197274440461925E-19
<SINGLEQUOTE>_marshall,0.0,0.0
<SINGLEQUOTE>_ricky,0.0,0.0
<SINGLEQUOTE>_secondary,0.0,-1.3552527156068805E-20
<SINGLEQUOTE>_starting,0.0,0.0
<TILDE>,0.0,2.645563388481494E-4
<TILDE>_<TILDE>,0.0,2.645563388481496E-4
<aÊhref="http://cbs.sportsline.com">,0.0,1.3552527156068805E-20
